V124;V12;CICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V125;V12;CICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V129;V12;CICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V130;V13;CICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V131;V13;CICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V132;V13;CICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V133;V13;CICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V134;V13;CICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V135;V13;CICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V139;V13;CICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V140;V14;CICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V141;V14;CICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V142;V14;CICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V143;V14;CICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V144;V14;CICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V145;V14;CICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V149;V14;CICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V150;V15;CICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V151;V15;CICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V152;V15;CICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V153;V15;CICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V154;V15;CICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V155;V15;CICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V159;V15;CICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V160;V16;CICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V161;V16;CICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V162;V16;CICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V163;V16;CICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V164;V16;CICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V165;V16;CICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V169;V16;CICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V170;V17;CICLISTA LESIONADO POR COLISION CON OBJETO ESTACIONADO O FIJO: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V171;V17;CICLISTA LESIONADO POR COLISION CON OBJETO ESTACIONADO O FIJO: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V172;V17;CICLISTA LESIONADO POR COLISION CON OBJETO ESTACIONADO O FIJO: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V173;V17;CICLISTA LESIONADO POR COLISION CON OBJETO ESTACIONADO O FIJO: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V174;V17;CICLISTA LESIONADO POR COLISION CON OBJETO ESTACIONADO O FIJO CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V175;V17;CICLISTA LESIONADO POR COLISION CON OBJETO ESTACIONADO O FIJO: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V179;V17;CICLISTA LESIONADO POR COLISION CON OBJETO ESTACIONADO O FIJO: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V180;V18;CICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V181;V18;CICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V182;V18;CICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V183;V18;CICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V184;V18;CICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V185;V18;CICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V189;V18;CICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V190;V19;CONDUCTOR DE VEHICULO DE PEDAL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO
V191;V19;PASAJERO DE VEHICULO DE PEDAL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO
V192;V19;CICLISTA NO ESPECIFICADO LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO
V193;V19;CICLISTA [CUALQUIERA] LESIONADO EN ACCIDENTE NO DE TRANSITO, NO ESPECIFICADO
V194;V19;CONDUCTOR DE VEHICULO DE PEDAL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO
V195;V19;PASAJERO DE VEHICULO DE PEDAL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO
V196;V19;CICLISTA NO ESPECIFICADO LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO
V198;V19;CICLISTA [CUALQUIERA] LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS
V199;V19;CICLISTA [CUALQUIERA] LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO
V200;V20;MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V201;V20;MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V202;V20;MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V203;V20;MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V204;V20;MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V205;V20;MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V209;V20;MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V210;V21;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V211;V21;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V212;V21;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V213;V21;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V214;V21;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V215;V21;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V219;V21;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V220;V22;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V221;V22;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V222;V22;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V223;V22;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V224;V22;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V225;V22;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V229;V22;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V230;V23;MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V231;V23;MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V232;V23;MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V233;V23;MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V234;V23;MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V235;V23;MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V239;V23;MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V240;V24;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V241;V24;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V242;V24;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V243;V24;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V244;V24;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V245;V24;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V249;V24;MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V250;V25;MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V251;V25;MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V252;V25;MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V253;V25;MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V254;V25;MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V255;V25;MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V259;V25;MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V260;V26;MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V261;V26;MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V262;V26;MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V263;V26;MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V264;V26;MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V265;V26;MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V269;V26;MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V270;V27;MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V271;V27;MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V272;V27;MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V273;V27;MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V274;V27;MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V275;V27;MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V279;V27;MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V280;V28;MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V281;V28;MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V282;V28;MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO
V283;V28;MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V284;V28;MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V285;V28;MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V289;V28;MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO
V290;V29;CONDUCTOR DE MOTOCICLETA LESIONADO POR COLISI�N CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO
V291;V29;PASAJERO DE MOTOCICLETA LESIONADO POR COLISI�N CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO
V292;V29;MOTOCICLISTA NO ESPECIFICADO LESIONADO POR COLISI�N CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO
V293;V29;MOTOCICLISTA [CUALQUIERA] LESIONADO EN ACCIDENTE NO DE TRANSITO, NO ESPECIFICADO
V294;V29;CONDUCTOR DE MOTOCICLETA LESIONADO POR COLISION CON OTROS VEHICULO DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO
V295;V29;PASAJERO DE MOTOCICLETA LESIONADO POR COLISION CON OTROS VEHICULO DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO
V296;V29;MOTOCICLISTA NO ESPECIFICADO LESIONADO POR COLISION CON OTROS VEHICULO DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO
V298;V29;MOTOCICLISTA [CUALQUIERA] LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS
V299;V29;MOTOCICLISTA [CUALQUIERA] LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO
V300;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V301;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V302;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO
V303;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS, LESIONADO EN ACCIDENTE NO DE TRANSITO
V304;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V305;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V306;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V307;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO
V309;V30;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL: OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS, LESIONADO EN ACCIDENTE DE TRANSITO
V310;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V311;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V312;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO
V313;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS, LESIONADO EN ACCIDENTE NO DE TRANSITO
V314;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V315;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V316;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V317;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO
V319;V31;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS, LESIONADO EN ACCIDENTE DE TRANSITO
V320;V32;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V321;V32;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V322;V32;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO
V323;V32;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS, LESIONADO EN ACCIDENTE NO DE TRANSITO
V324;V32;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V325;V32;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V326;V32;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V327;V32;OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO
